Date Published,Event,Frequency,Headline Text,Location,News Sentiment,News Source,Number,Organization,Other,Person,Sector,Sentiment Magnitude,Source,Sub-Sector,Summary,Super Region,URL
2021-02-03, ,DAILY,Hit by pandemic oil giants Exxon BP post huge 2020 losses, ,-0.4,THE WASHINGTON POST,2020;20.1 billion;19 billion,Exxon;oil giants;Exxon Mobil Corp.;BP,pandemic;losses;history;value, ,NEWS AI SENTIMENTS,0.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL CORP. REPORTED THE LARGEST LOSSES IN ITS HISTORY GÇÖ NEARLY $20.1 BILLION FOR THE FOURTH QUARTER INCLUDING MORE THAN $19 BILLION TO WRITE DOWN THE VALUE OF ...,GLOBAL DATA,https://www.washingtonpost.com/business/hit-by-pandemic-oil-giants-exxon-bp-post-huge-2020-losses/2021/02/02/0e4d5582-65b6-11eb-bab8-707f8769d785_story.html
2021-02-03, ,DAILY,Big Tech leads stocks to broad gains even as GameStop ..., ,0.4,LOS ANGELES TIMES, ,Big Tech;GameStop;energy companies;VIX;Marathon Petroleum;Exxon Mobil,stocks;gains;crude oil prices;earnings results;Treasury yields, ,NEWS AI SENTIMENTS,1.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,RISING CRUDE OIL PRICES AND SOLID EARNINGS RESULTS HELPED LIFT ENERGY COMPANIES INCLUDING EXXON MOBIL AND MARATHON PETROLEUM. TREASURY YIELDS ROSE AND THE VIX ...,GLOBAL DATA,https://www.latimes.com/business/story/2021-02-02/big-tech-leads-stocks-gamestop-plummets
2021-02-03,loss,DAILY,Exxon records first annual loss as a public company as COVID ..., ,-0.6,THE GLOBE AND MAIL,19,company;Exxon;Exxon Mobil;COVID,loss;COVID;value;shale gas;energy prices, ,NEWS AI SENTIMENTS,1.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL ON TUESDAY POSTED A HISTORIC ANNUAL LOSS AFTER THE COVID-19 PANDEMIC HAMMERED ENERGY PRICES AND THE COMPANY REDUCED THE VALUE OF SHALE GAS ...,GLOBAL DATA,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-exxon-records-first-annual-loss-as-a-public-company-as-covid-19/
2021-02-03,earnings call,DAILY,Breakingviews - Corona Capital: Exxon Uber, ,0.0,REUTERS,190 billion,Breakingviews - Corona Capital;Exxon;Exxon Mobil;oil giant,UberBLACK TAR;appearance;questions,Darren Woods;boss,NEWS AI SENTIMENTS,0.3,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,BLACK TAR. EXXON MOBIL BOSS DARREN WOODS MADE A RARE APPEARANCE ON THE $190 BILLION OIL GIANT'S EARNINGS CALL ON TUESDAY. HE ARTFULLY DODGED QUESTIONS ...,GLOBAL DATA,https://www.reuters.com/article/us-health-coronavirus-finance-breakingvi/breakingviews-corona-capital-exxon-uber-idUSKBN2A2327
2021-02-03,pandemic,DAILY,After a Bruising Year the Oil Industry Confronts a Diminished ..., ,-0.3,THE NEW YORK TIMES,2020,Oil Industry Confronts;oil companies,questions;billions;climate change;regulations, ,NEWS AI SENTIMENTS,0.7,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,BIG OIL COMPANIES LOST BILLIONS IN 2020 BECAUSE OF THE PANDEMIC AND FACE BROAD QUESTIONS ABOUT HOW THEY WILL ADAPT TO CLIMATE CHANGE AND REGULATIONS.,GLOBAL DATA,https://www.nytimes.com/2021/02/02/business/energy-environment/exxon-mobil-bp-2020-loss.html
2021-02-03, ,DAILY,Hit by pandemic oil giants Exxon BP post huge 2020 losses, ,-0.4,THE KANSAS CITY STAR,19 billion;2020;20.1 billion,Exxon;oil giants;Exxon Mobil Corp.;BP,pandemic;losses;history;value, ,NEWS AI SENTIMENTS,0.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL CORP. REPORTED THE LARGEST LOSSES IN ITS HISTORY GÇÖ NEARLY $20.1 BILLION FOR THE FOURTH QUARTER INCLUDING MORE THAN $19 BILLION TO WRITE DOWN THE VALUE OF ...,GLOBAL DATA,https://www.kansascity.com/news/article248950729.html
2021-02-03, ,DAILY,Asian shares mostly higher China markets fall back,Asian;China,0.3,THE STATE, ,energy companies;VIX;Marathon Petroleum;Exxon Mobil,shares;crude oil prices;markets;earnings results;Treasury yields, ,NEWS AI SENTIMENTS,0.7,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,RISING CRUDE OIL PRICES AND SOLID EARNINGS RESULTS HELPED LIFT ENERGY COMPANIES INCLUDING EXXON MOBIL AND MARATHON PETROLEUM. TREASURY YIELDS ROSE AND THE VIX ...,GLOBAL DATA,https://www.thestate.com/news/article248940714.html
2021-02-03,pandemic,DAILY,Exxon Mobil lost $22 billion in 2020 its worst performance in ..., ,-0.8,THE NEW YORK TIMES,22 billion;2020,Exxon Mobil,performance;loss;oil;energy demand;natural gas prices, ,NEWS AI SENTIMENTS,1.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL REPORTED ITS FOURTH CONSECUTIVE QUARTERLY LOSS ON TUESDAY AS THE PANDEMIC CONTINUED TO WEIGH ON ENERGY DEMAND AND OIL AND NATURAL GAS PRICES.,GLOBAL DATA,https://www.nytimes.com/2021/02/02/business/exxon-mobil-lost-22-billion-in-2020-its-worst-performance-in-four-decades.html
2021-02-03,losses,DAILY,Exxon BP announce billions in losses for 2020, ,-0.5,THE HILL,2020,Exxon;ExxonMobil;BP,billions;losses;oil;coronavirus pandemic;demand, ,NEWS AI SENTIMENTS,0.5,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,BOTH EXXONMOBIL AND BP ANNOUNCED TUESDAY THAT THEY HAD SUSTAINED MAJOR LOSSES IN 2020 AMID LOW DEMAND FOR OIL DUE TO THE CORONAVIRUS PANDEMIC.,GLOBAL DATA,https://thehill.com/policy/energy-environment/537040-exxon-bp-announce-billions-in-losses-for-2020
2021-02-03, ,DAILY,Big Tech leads stocks to broad gains; GameStop collapses, ,0.2,THE PHILADELPHIA INQUIRER, ,Big Tech;energy companies;GameStop;VIX;Marathon Petroleum;Exxon Mobil,stocks;crude oil prices;gains;earnings results;Treasury yields, ,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,RISING CRUDE OIL PRICES AND SOLID EARNINGS RESULTS HELPED LIFT ENERGY COMPANIES INCLUDING EXXON MOBIL AND MARATHON PETROLEUM. TREASURY YIELDS ROSE AND THE VIX ...,GLOBAL DATA,https://www.inquirer.com/wires/ap/big-tech-leads-stocks-broad-gains-gamestop-collapses-20210202.html
2021-02-03,loss,DAILY,Exxon defends dividend after first annual loss in decades,US,-0.2,THE BOSTON GLOBE,1999;19.3-billion,Exxon,dividend;dividend pledge;heels;writedown;production;assets;natural gas fields, ,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE DIVIDEND PLEDGE COMES ON THE HEELS OF A $19.3-BILLION WRITEDOWN OF US NATURAL GAS FIELDS AND OTHER ASSETS AND THE LOWEST PRODUCTION SINCE THE 1999 MOBIL ...,GLOBAL DATA,https://www.bostonglobe.com/2021/02/02/business/exxon-defends-dividend-after-first-annual-loss-decades/
2021-02-02,talks,DAILY,Exxon Chevron CEOs discussed merger -sources,U.S.,0.0,REUTERS,two;2020,Exxon;ExxonMobil;Chevron;oil producers,merger -sources,CEOs,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE CEOS OF EXXONMOBIL AND CHEVRON HELD PRELIMINARY TALKS IN EARLY 2020 TO EXPLORE COMBINING THE TWO LARGEST U.S. OIL PRODUCERS IN WHAT WOULD HAVE BEEN THE ...,GLOBAL DATA,https://www.reuters.com/video/watch/idOVDXTICGB
2021-02-02, ,DAILY,Exxon Chevron discussed merger last year: report, ,0.0,THE HILL, ,Chevron;Exxon;newspaper,merger;mergers;efficiency;things;industry,Mike Wirth;CEO,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,CHEVRON CEO MIKE WIRTH TOLD THE NEWSPAPER LAST WEEK THAT MERGERS IN GENERAL COULD INCREASE EFFICIENCY IN THE INDUSTRY. GÇ£AS FOR LARGER-SCALE THINGS IT'S HAPPENED ...,GLOBAL DATA,https://thehill.com/policy/energy-environment/536739-exxon-chevron-discussed-merger-last-year-report
2021-02-02, ,DAILY,Exxon Mobil to invest $3 billion in carbon capture and other ...,area;plants,-0.3,THE NEW YORK TIMES,3 billion,Exxon Mobil;company,carbon capture;gas;carbon dioxide emissions, ,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE COMPANY SAID THE FIRST AREA IT WOULD WORK ON IS CAPTURING CARBON DIOXIDE EMISSIONS FROM INDUSTRIAL PLANTS AND STORING THE GAS SO IT DOES NOT ENTER THE ...,GLOBAL DATA,https://www.nytimes.com/2021/02/01/business/energy-environment/exxon-mobil-carbon-capture.html
2021-02-02,outbreak,DAILY,Exxon and Chevron CEOs reportedly discussed a mega ..., ,-0.3,FORTUNE,19,Chevron;Exxon;companies;Dow Jones,mega;strain;Covid;oil;gas;demand,CEOs;Darren Woods;Mike Wirth,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,CHEVRON'S MIKE WIRTH AND EXXON'S DARREN WOODS SPOKE AS THE COVID-19 OUTBREAK HURT OIL AND GAS DEMAND ADDING FINANCIAL STRAIN TO BOTH COMPANIES DOW JONES ...,GLOBAL DATA,https://fortune.com/2021/02/01/exxon-and-chevron-ceos-reportedly-discussed-a-mega-merger-last-year/
2021-02-02,merger talks;news conference,DAILY,Chevron and Exxon CEOs held preliminary merger talks in ..., ,0.0,THE GLOBE AND MAIL,2017;1,Exxon;ExxonMobil;Chevron;New York Stock Exchange;Reuters, ,CEOs;Darren Woods;CEO;chief executives;Brendan McDermid,NEWS AI SENTIMENTS,0.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXONMOBIL CEO DARREN WOODS ATTENDS A NEWS CONFERENCE AT THE NEW YORK STOCK EXCHANGE ON MARCH 1 2017. BRENDAN MCDERMID/REUTERS. THE CHIEF EXECUTIVES ...,GLOBAL DATA,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-chevron-and-exxon-ceos-held-preliminary-merger-talks-in-early-2020/
2021-02-02,talks,DAILY,Exxon Chevron CEOs discussed merger -sources,U.S.,0.0,REUTERS,two;2020,Exxon;ExxonMobil;Chevron;oil producers,merger -sources,CEOs,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE CEOS OF EXXONMOBIL AND CHEVRON HELD PRELIMINARY TALKS IN EARLY 2020 TO EXPLORE COMBINING THE TWO LARGEST U.S. OIL PRODUCERS IN WHAT WOULD HAVE BEEN THE ...,GLOBAL DATA,https://www.reuters.com/video/watch/idOVDXTICGB
2021-02-01, ,DAILY,Chevron and Exxon discussed merger last year: reports, ,-0.2,CNBC,19,Chevron;Exxon;Reuters;The Wall Street Journal,merger;prospect;Covid,Michael Wirth;CEO;Darren Woods,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE WALL STREET JOURNAL AND REUTERS REPORTED THAT CHEVRON CEO MICHAEL WIRTH AND EXXON CEO DARREN WOODS SPOKE ABOUT THE PROSPECT AFTER THE COVID-19 ...,GLOBAL DATA,https://www.cnbc.com/2021/01/31/chevron-and-exxon-discussed-merger-last-year-after-covid-pandemic-devastated-oil-prices-reports-say.html
2021-02-01,talks,DAILY,Exxon Chevron CEOs discussed merger in early 2020-sources,U.S.,0.0,REUTERS,two;2020,Exxon;ExxonMobil Corp;Chevron;Chevron Corp;Reuters,merger;sources;oil,CEOs;chief executives,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, - THE CHIEF EXECUTIVES OF EXXONMOBIL CORP AND CHEVRON CORP HELD PRELIMINARY TALKS IN EARLY 2020 TO EXPLORE COMBINING THE TWO LARGEST U.S. OIL ...,GLOBAL DATA,https://www.reuters.com/article/us-chevron-m-a-exxon-mobil-idUSKBN2A00T5
2021-02-01, ,DAILY,Exxon And Chevron Execs Reportedly Discussed Merging ..., ,-0.3,FORBES,two,Chevron;Exxon;Exxon Mobil,Merging;heavyweights;onset,Execs;Mike Wirth;Chief Executive;Darren Woods;CEO,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,CHEVRON CHIEF EXECUTIVE MIKE WIRTH AND EXXON MOBIL CEO DARREN WOODS SPOKE EARLY LAST YEAR ABOUT MERGING THE TWO HEAVYWEIGHTS JUST AFTER THE ONSET OF THE ...,GLOBAL DATA,https://www.forbes.com/sites/carlieporterfield/2021/01/31/exxon-and-chevron-execs-reportedly-discussed-merging-last-year/
2021-02-01,talks,DAILY,Exxon Chevron CEOs discussed merger in early 2020-sources,U.S.,0.0,REUTERS,two;2020,Exxon;ExxonMobil Corp;Chevron;Chevron Corp;Reuters,merger;sources;oil,CEOs;chief executives,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, - THE CHIEF EXECUTIVES OF EXXONMOBIL CORP AND CHEVRON CORP HELD PRELIMINARY TALKS IN EARLY 2020 TO EXPLORE COMBINING THE TWO LARGEST U.S. OIL ...,GLOBAL DATA,https://www.reuters.com/article/us-chevron-m-a-exxon-mobil-idUSKBN2A00T5
2021-02-01,merger talks,DAILY,Oil giants Exxon Chevron held merger talks according to report, ,-0.2,USA TODAY, ,Exxon;Oil giants;Chevron,combination;merger;implications;energy,CEOs,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE CEOS OF EXXON AND CHEVRON REPORTEDLY DISCUSSED A POTENTIAL MERGER OF THE OIL GIANTS A COMBINATION THAT WOULD HAVE SEISMIC IMPLICATIONS FOR THE ENERGY ...,GLOBAL DATA,https://www.usatoday.com/story/money/2021/01/31/exxon-chevron-merger-talks-oil-petroleum/4332843001/
2021-01-29,rally,DAILY,Exxon Mobil keeps its dividend in place despite challenging ..., ,0.4,THE DALLAS MORNING NEWS,500,Exxon Mobil;Exxon Mobil Corp.,dividend;place;fears;S&P 500 Index;payout;commodity prices,analysts,NEWS AI SENTIMENTS,0.9,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL CORP. KEPT THE S&P 500 INDEX'S THIRD-LARGEST DIVIDEND AFTER THIS YEAR'S RALLY IN COMMODITY PRICES EASED ANALYSTS' FEARS THAT THE PAYOUT WAS BECOMING ...,GLOBAL DATA,https://www.dallasnews.com/business/energy/2021/01/28/exxon-mobil-keeps-its-dividend-in-place-despite-challenging-year/
2021-01-29,shooting,DAILY,Nashville police officer shoots robbery suspect on Brick ...,Nashville;gas station;parking lot;Trinity Lane;Brick Church Pike,-0.5,THE TENNESSEAN, ,Exxon,tracker,police officer;robbery suspect;officers;Lamon,NEWS AI SENTIMENTS,1.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE SHOOTING OCCURRED IN THE PARKING LOT OF THE EXXON GAS STATION AT TRINITY LANE AND BRICK CHURCH PIKE AFTER OFFICERS USED A TRACKER IN A STOLEN CAR TO LOCATE LAMON ...,GLOBAL DATA,https://www.tennessean.com/story/news/crime/2021/01/27/nashville-police-shooting-brick-church-pike-wednesday/4284658001/
2021-01-29, ,DAILY,Daily Dividend Report: Apple Walgreens Boots Alliance ..., ,0.0,FORBES,0.205;11;2021,Apple;Walgreens Boots Alliance;Company;Board of Directors,cash dividend;dividend;share;stock, ,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,APPLE'S BOARD OF DIRECTORS HAS DECLARED A CASH DIVIDEND OF $0.205 PER SHARE OF THE COMPANY'S COMMON STOCK. THE DIVIDEND IS PAYABLE ON FEBRUARY 11 2021 TO ...,GLOBAL DATA,https://www.forbes.com/sites/dividendchannel/2021/01/28/daily-dividend-report-apple-walgreens-boots-alliance-exxon-mobil-chevron-arthur-j-gallagher-air-products/
2021-01-23,sled dog race;race,DAILY,Exxon Mobil pulls sponsorship of the world famous Iditarod ...,world;Iditarod,-0.1,THE DALLAS MORNING NEWS, ,Exxon Mobil;sponsor,sponsorship, ,NEWS AI SENTIMENTS,1.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE IDITAROD THE WORLD'S MOST FAMOUS SLED DOG RACE HAS LOST ANOTHER MAJOR SPONSOR AS IT PREPARES FOR A SCALED BACK VERSION OF THIS YEAR'S RACE BECAUSE OF THE ...,GLOBAL DATA,https://www.dallasnews.com/business/energy/2021/01/22/exxon-mobil-pulls-sponsorship-of-the-world-famous-iditarod-sled-dog-race-across-alaska/
2021-01-21, ,DAILY,Suriname Could Be Latest Big Oil Find as Industry Cuts Costs,Suriname;coast;South American,-0.1,THE NEW YORK TIMES, ,Big Oil Find;companies;Exxon Mobil;Apache;Total;Royal Dutch Shell,Industry Cuts Costs;operations, ,NEWS AI SENTIMENTS,0.3,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL ROYAL DUTCH SHELL TOTAL APACHE AND SEVERAL OTHER COMPANIES ARE GEARING UP OPERATIONS OFF SURINAME'S COAST. THEY HOPE THAT THE SOUTH AMERICAN ...,GLOBAL DATA,https://www.nytimes.com/2021/01/20/business/energy-environment/suriname-oil-discovery.html
2021-01-20,dispute,DAILY,U.S. Supreme Court wrestles with dispute over Baltimore ...,Baltimore;city;U.S.;Maryland,-0.1,REUTERS,21,U.S. Supreme Court;energy companies;Chevron Corp;Exxon Mobil;BP PLC, , ,NEWS AI SENTIMENTS,0.3,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE MARYLAND CITY TARGETED 21 U.S. AND FOREIGN ENERGY COMPANIES THAT EXTRACT PRODUCE DISTRIBUTE OR SELL FOSSIL FUELS INCLUDING BP PLC CHEVRON CORP EXXON MOBIL ...,GLOBAL DATA,https://www.reuters.com/article/usa-court-climate/update-1-us-supreme-court-wrestles-with-dispute-over-baltimore-climate-suit-idUSL1N2JU28O
2021-01-20,dispute,DAILY,U.S. Supreme Court wrestles with dispute over Baltimore ...,Baltimore;city;U.S.;Maryland,-0.1,REUTERS,21,U.S. Supreme Court;energy companies;Chevron Corp;Exxon Mobil;BP PLC, , ,NEWS AI SENTIMENTS,0.3,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE MARYLAND CITY TARGETED 21 U.S. AND FOREIGN ENERGY COMPANIES THAT EXTRACT PRODUCE DISTRIBUTE OR SELL FOSSIL FUELS INCLUDING BP PLC CHEVRON CORP EXXON MOBIL ...,GLOBAL DATA,https://www.reuters.com/article/usa-court-climate/update-1-us-supreme-court-wrestles-with-dispute-over-baltimore-climate-suit-idUSL1N2JU28O
2021-01-17,investigation,DAILY,SEC Probe Of Exxon Renews Focus On Company's ...,refinery;Baton Rouge;Louisiana,0.0,FORBES, ,SEC Probe Of Exxon Renews Focus On Company;Exxon;U.S. Securities and Exchange Commission;Getty Images, , ,NEWS AI SENTIMENTS,0.5,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,AN EXXON REFINERY IN BATON ROUGE LOUISIANA. IN PICTURES VIA GETTY IMAGES. THE U.S. SECURITIES AND EXCHANGE COMMISSION OPENED AN INVESTIGATION INTO EXXON ...,GLOBAL DATA,https://www.forbes.com/sites/scottcarpenter/2021/01/16/sec-probe-of-exxon-renews-focus-on-companys-resistance-to-write-downs/
2021-01-17, ,DAILY,A new activist takes on Exxon to reverse the oil giant's ..., ,0.0,CNBC, ,Exxon;Company;Exxon Mobil Corp;oil giant;XOM,Business;exploration;crude oil;natural gas;manufacture;transportation;sale;production,activist,NEWS AI SENTIMENTS,0.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,COMPANY: EXXON MOBIL CORP.  -+ BUSINESS: ENGAGED IN THE EXPLORATION PRODUCTION TRANSPORTATION AND SALE OF CRUDE OIL AND NATURAL GAS AND THE MANUFACTURE ...,GLOBAL DATA,https://www.cnbc.com/2021/01/16/a-new-activist-takes-on-exxon-to-reverse-the-oil-giants-underperformance.html
2021-01-16, ,DAILY,Wells Fargo Exxon Mobil fall; Thermo Fisher Axon rise, ,-0.1,SEATTLE POST-INTELLIGENCER,4.67;44.14,Wells Fargo;Exxon Mobil;energy company;Thermo Fisher;business software maker,oil prices;stock,Axon;investors,NEWS AI SENTIMENTS,0.7,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE ENERGY COMPANY'S STOCK SLIPPED AS OIL PRICES FELL. PROGRESS SOFTWARE CORP. DOWN $4.67 TO $44.14. THE BUSINESS SOFTWARE MAKER GAVE INVESTORS A ...,GLOBAL DATA,https://www.seattlepi.com/business/article/Wells-Fargo-Exxon-Mobil-fall-Thermo-Fisher-15874788.php
2021-01-16, ,DAILY,Wells Fargo Exxon Mobil fall; Thermo Fisher Axon rise, ,-0.1,THE WASHINGTON POST,4.67;44.14,Wells Fargo;Exxon Mobil;energy company;Thermo Fisher;business software maker,oil prices;stock,Axon;investors,NEWS AI SENTIMENTS,0.7,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE ENERGY COMPANY'S STOCK SLIPPED AS OIL PRICES FELL. PROGRESS SOFTWARE CORP. DOWN $4.67 TO $44.14. THE BUSINESS SOFTWARE MAKER GAVE INVESTORS A ...,GLOBAL DATA,https://www.washingtonpost.com/business/wells-fargo-exxon-mobil-fall-thermo-fisher-axon-rise/2021/01/15/05f99284-5778-11eb-acc5-92d2819a1ccb_story.html
2021-01-16, ,DAILY,Wells Fargo Exxon Mobil fall; Thermo Fisher Axon rise, ,-0.1,SEATTLE POST-INTELLIGENCER,4.67;44.14,Wells Fargo;Exxon Mobil;energy company;Thermo Fisher;business software maker,oil prices;stock,Axon;investors,NEWS AI SENTIMENTS,0.7,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE ENERGY COMPANY'S STOCK SLIPPED AS OIL PRICES FELL. PROGRESS SOFTWARE CORP. DOWN $4.67 TO $44.14. THE BUSINESS SOFTWARE MAKER GAVE INVESTORS A ...,GLOBAL DATA,https://www.seattlepi.com/business/article/Wells-Fargo-Exxon-Mobil-fall-Thermo-Fisher-15874788.php
2021-01-16,probe,DAILY,Exxon Mobil shares tumble today after reported SEC probe ...,U.S.,-0.3,THE DALLAS MORNING NEWS,5,Exxon Mobil;Exxon Mobil Corp.;SEC;company;Securities,shares, ,NEWS AI SENTIMENTS,0.7,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL CORP. SHARES DROPPED MORE THAN 5% IN EARLY TRADING FRIDAY AFTER A NEWSPAPER REPORT SAID THE COMPANY IS BEING INVESTIGATED BY THE U.S. SECURITIES ...,GLOBAL DATA,https://www.dallasnews.com/business/energy/2021/01/15/exxon-mobil-shares-tumble-today-after-report-of-sec-probe-into-how-it-valued-permian-basin-wells/
2021-01-16,investigation;whistle-blower complaint,DAILY,Exxon reportedly under SEC investigation over Permian asset ...,U.S,-0.2,THE GLOBE AND MAIL, ,Exxon;Exxon Mobil Corp.;SEC;Securities and Exchange Commission;Permian,asset;oil major, ,NEWS AI SENTIMENTS,0.5,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE U.S SECURITIES AND EXCHANGE COMMISSION HAS LAUNCHED AN INVESTIGATION INTO EXXON MOBIL CORP. AFTER A WHISTLE-BLOWER COMPLAINT THAT THE OIL MAJOR ...,GLOBAL DATA,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-exxon-reportedly-under-sec-investigation-over-permian-asset-valuation/
2021-01-16,investigation,DAILY,Exxon reportedly investigated by the SEC over valuation of ..., ,-0.5,CNBC,5,SEC;Exxon;oil giant;The Wall Street Journal,valuation;Shares;complaint, ,NEWS AI SENTIMENTS,1.7,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,SHARES OF EXXON SLIPPED MORE THAN 5% ON FRIDAY AFTER THE WALL STREET JOURNAL REPORTED THAT THE SEC OPENED AN INVESTIGATION INTO THE OIL GIANT. THE COMPLAINT ...,GLOBAL DATA,https://www.cnbc.com/2021/01/15/exxon-reportedly-investigated-by-the-sec-over-valuation-of-key-asset.html
2021-01-15,events,DAILY,Former Secretary of State Rex Tillerson on Trump: 'We're in a ..., ,-0.3,THE DALLAS MORNING NEWS, ,magazine;Exxon Mobil;Foreign Policy,Trump;understanding,Rex Tillerson;Secretary of State;CEO,NEWS AI SENTIMENTS,0.7,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE FORMER EXXON MOBIL CEO TOLD FOREIGN POLICY MAGAZINE THAT TRUMP'S 'UNDERSTANDING OF GLOBAL EVENTS GÇª WAS REALLY LIMITED.'.,GLOBAL DATA,https://www.dallasnews.com/news/politics/2021/01/14/former-secretary-of-state-rex-tillerson-on-trump-were-in-a-worse-place-today-than-we-were-before-he-came-in/
2021-01-14,upgrade,DAILY,Exxon gets second upgrade this week as JPMorgan says it's ...,gas station;Arlington;Virginia;U.S.,-0.1,CNBC,2020;29,JPMorgan;Exxon;Exxon Mobil Corp.;Getty Images;Bloomberg, ,Andrew Harrer,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,A VEHICLE PASSES AN EXXON MOBIL CORP. GAS STATION IN ARLINGTON VIRGINIA U.S. ON WEDNESDAY APRIL 29 2020. ANDREW HARRER ; BLOOMBERG ; GETTY IMAGES.,GLOBAL DATA,https://www.cnbc.com/2021/01/13/exxon-gets-second-upgrade-this-week-as-jpmorgan-says-its-back-from-the-dividend-cut-brink.html
2021-01-14,removal,DAILY,J.P. Morgan turns positive as Exxon cuts win back Wall Street,U.S.,0.0,REUTERS, ,Reuters;Exxon;Exxon Mobil;investment bank,cuts;Wall Street;blue-chip,J.P. Morgan,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, - J.P. MORGAN WAS THE LATEST MAJOR U.S. INVESTMENT BANK TO TURN POSITIVE ON EXXON MOBIL ON WEDNESDAY JUST MONTHS AFTER ITS REMOVAL FROM THE BLUE-CHIP ...,GLOBAL DATA,https://www.reuters.com/article/exxon-mobil-research-jpm/update-2-jp-morgan-turns-positive-as-exxon-cuts-win-back-wall-st-idUSL4N2JO33E
2021-01-14,removal,DAILY,J.P. Morgan turns positive as Exxon cuts win back Wall Street,U.S.,0.0,REUTERS, ,Reuters;Exxon;Exxon Mobil;investment bank,cuts;Wall Street;blue-chip,J.P. Morgan,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, - J.P. MORGAN WAS THE LATEST MAJOR U.S. INVESTMENT BANK TO TURN POSITIVE ON EXXON MOBIL ON WEDNESDAY JUST MONTHS AFTER ITS REMOVAL FROM THE BLUE-CHIP ...,GLOBAL DATA,https://www.reuters.com/article/exxon-mobil-research-jpm/update-2-jp-morgan-turns-positive-as-exxon-cuts-win-back-wall-st-idUSL4N2JO33E
